ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
ATL - Above The Line,Brand,ott,982.38,False,False,False,Summer,ott_ATL - Above The Line,ott_Brand,0.0139806697366702,69028915.1076,6.890995617166797,11.160072066757811,0.013883841611218,18.05003604879773
DR - Direct Response,Brand,paid social,2731.7,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.1990833290213309,37482721.06299999,7.913045410418873,9.526784084359852,0.1815573723971978,17.439390639778388
DR - Direct Response,Brand,pmax,231.98,False,False,False,Fall,pmax_DR - Direct Response,pmax_Brand,0.0216221758258146,2488867.024,5.450952612971631,9.280780196122045,0.0213917324561741,14.727338556239625
ATL - Above The Line,Brand,display,601.43,False,False,True,Summer,display_ATL - Above The Line,display_Brand,0.0127932690425989,28274090.3592,6.400971476042478,10.758167526521463,0.0127121264956817,17.15745644361278
ATL - Above The Line,Brand,display,518.59,False,False,False,Summer,display_ATL - Above The Line,display_Brand,0.0055562275680128,48402550.9769,6.253040039037728,11.443960200245064,0.0055408486750733,17.695063097092305
ATL - Above The Line,Brand,display,4616.57,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.1026423814894781,207640530.7011,8.43762387167695,10.713933873916456,0.097709464208612,19.15131892960727
DR - Direct Response,Brand,youtube,3599.15,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.1278559462082469,101316216.466,8.188730790242836,10.245339577823222,0.120318437658408,18.43375704985053
DR - Direct Response,Brand,pmax,863.1,False,False,True,Winter,pmax_DR - Direct Response,pmax_Brand,0.0229373402146239,32477244.66,6.7616885028473535,10.535546253714353,0.0226782340814718,17.29605026855356
ATL - Above The Line,Brand,paid social,4369.7,False,True,False,Fall,paid social_ATL - Above The Line,paid social_Brand,0.1382317771436886,138132334.58,8.38267845832806,10.361304727667562,0.129475985566879,18.743722737097592
DR - Direct Response,Title,paid social,1183.84,False,False,False,Fall,paid social_DR - Direct Response,paid social_Title,0.1328413946640813,10550003.2512,7.077363023356016,9.095230260872045,0.1247289851894685,16.171636820843613
DR - Direct Response,Brand,app,1944.85,False,False,False,Fall,app_DR - Direct Response,app_Brand,0.2453280017155363,15417895.6175,7.573454178582853,8.978225447972857,0.2193989504116475,16.55103951066689
DR - Direct Response,Brand,paid social,65114.59,False,False,False,Spring,paid social_DR - Direct Response,paid social_Brand,2.556214901631332,1658667206.7994998,11.083919277253022,10.145415565933364,1.2686967493552468,21.229280229960807
ATL - Above The Line,Title,youtube,35697.91,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,1.1952003701655165,1066215180.4652002,10.482875435088728,10.30456705793174,0.7862733271743768,20.787381001104688
ATL - Above The Line,Brand,ott,304.15,True,False,False,Summer,ott_ATL - Above The Line,ott_Brand,0.0109077320273462,8480885.143499998,5.720803458990504,10.2358402440427,0.0108486718056091,15.953325500362787
DR - Direct Response,Brand,display,14199.63,False,False,False,Winter,display_DR - Direct Response,display_Brand,0.2614293154957795,771258157.3131,9.561041608802384,10.902580933784584,0.2322454554211352,20.4635337111676
ATL - Above The Line,Brand,display,13737.36,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.6185099689740081,305112397.91760004,9.527947199118218,10.008361399790097,0.481505953755992,19.5361907877258
ATL - Above The Line,Brand,paid social,399.67,False,False,False,Winter,paid social_ATL - Above The Line,paid social_Brand,0.0082424114936341,19379778.4815,5.993138145859991,10.789122150320308,0.008208628329562,16.779740785698586
DR - Direct Response,Title,youtube,13921.6,False,False,False,Fall,youtube_DR - Direct Response,youtube_Title,0.5837853795343002,331990065.792,9.541268698056092,10.079460667213748,0.4598177914940217,19.620615607131967
DR - Direct Response,Brand,app,50985.01,False,False,False,Summer,app_DR - Direct Response,app_Brand,0.2970170776193409,8751925194.1183,10.839306560350082,12.053258413924688,0.2600670722633054,22.89253953541381
DR - Direct Response,Brand,youtube,418.66,False,False,False,Winter,youtube_DR - Direct Response,youtube_Brand,0.0140050934302911,12515175.0306,6.039444859626549,10.30542678537849,0.0139079282631716,16.34245254831841
ATL - Above The Line,Title,youtube,606.18,False,False,False,Winter,youtube_ATL - Above The Line,youtube_Title,0.0021017450849977,174832901.96459997,6.408825287462533,12.572167725338105,0.0020995395086288,18.979341235535205
ATL - Above The Line,Brand,display,19934.1,False,True,False,Winter,display_ATL - Above The Line,display_Brand,0.5079786962947862,782253952.1999999,9.90023727610586,10.577528363356336,0.4107701423605022,20.477689994127854
ATL - Above The Line,Brand,paid social,5184.04,False,False,True,Winter,paid social_ATL - Above The Line,paid social_Brand,0.2329849073325861,115347689.3816,8.553532835195105,10.01016649868239,0.2094379835011153,18.56346151968397
DR - Direct Response,Brand,pmax,8593.08,False,False,False,Winter,pmax_DR - Direct Response,pmax_Brand,0.7682915707764026,96110678.1528,9.05882887311172,9.322387879782813,0.5700138662158822,18.381010993185903
ATL - Above The Line,Brand,paid social,5872.62,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Brand,0.9055837406899104,38083353.43799999,8.678226417803511,8.777385868925403,0.6447883871989494,17.455287853241003
DR - Direct Response,Brand,youtube,6428.52,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.6303187421314581,65563446.91680001,8.768655164367448,9.230127312874822,0.4887755430216988,17.998528902232476
ATL - Above The Line,Title,ooh,289.74,False,False,False,Spring,ooh_ATL - Above The Line,ooh_Title,0.0253946717992406,3305782.7352,5.6724293969981785,9.34228751033236,0.0250775841371114,15.011184139373428
ATL - Above The Line,Brand,olv,21030.25,True,False,False,Winter,olv_ATL - Above The Line,olv_Brand,0.513388590507526,861474959.2025,9.95376470582714,10.62046380220837,0.4143512362697721,20.574156548161625
ATL - Above The Line,Title,cinema,26223.77,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,1.6123991780528806,426498675.0014,10.174459662968651,9.69675977213856,0.9602690244133651,19.87111982055684
ATL - Above The Line,Launch,olv,2099.03,False,False,False,Summer,olv_ATL - Above The Line,olv_Launch,0.063121507917892,69800723.81400001,7.64970690932376,10.411954396567223,0.0612093994292771,18.06115495183341
ATL - Above The Line,Brand,olv,2936.01,False,False,False,Winter,olv_ATL - Above The Line,olv_Brand,0.0294386954290564,292817144.05020005,7.985147336027689,11.510262121417384,0.0290136978049927,19.49505889383644
ATL - Above The Line,Launch,cinema,200.26,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Launch,0.0079327919101842,5055479.5908,5.304597604505188,10.136406369875605,0.0079014927340432,15.435983478281614
ATL - Above The Line,Title,ooh,8034.71,False,True,False,Spring,ooh_ATL - Above The Line,ooh_Title,0.0362147230625302,1782605507.5068,8.991650637677878,12.309820221099216,0.0355743840049332,21.301341899809152
ATL - Above The Line,Title,olv,8918.31,True,False,False,Winter,olv_ATL - Above The Line,olv_Title,1.052063414168034,75600246.32069999,9.09597386832197,9.045226313335904,0.7188458304216768,18.14097011258224
ATL - Above The Line,Title,print,2838.49,False,True,False,Winter,print_ATL - Above The Line,print_Title,0.1197467443409602,67283879.19389999,7.9513797375644995,10.073445915696682,0.1131025386136246,18.024431244289108
ATL - Above The Line,Title,tv,24167.6,False,False,True,Winter,tv_ATL - Above The Line,tv_Title,1.5056981725475926,387908347.376,10.092809548974827,9.68357377986711,0.918567407299812,19.776279654158493
ATL - Above The Line,Title,tv,1737.61,False,True,False,Winter,tv_ATL - Above The Line,tv_Title,0.0246376195114757,122547899.187,7.460841222382708,11.16376081943372,0.0243390081396623,18.6240125334546
ATL - Above The Line,Launch,paid social,8799.16,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Launch,3.0176170209847286,25657734.6188,9.082525182119191,7.978286972322326,1.3906889460173286,17.060355667692814
ATL - Above The Line,Title,bvod,504.1,False,False,False,Summer,bvod_ATL - Above The Line,bvod_Title,0.0777520540824841,3268297.063,6.224756429474007,8.777159197744902,0.0748774405421393,14.999779937351311
ATL - Above The Line,Title,cinema,3043.53,False,False,True,Winter,cinema_ATL - Above The Line,cinema_Title,0.1229476608059567,75341611.2204,8.021101816834864,10.116810236616391,0.1159570680859973,18.13754315926122
ATL - Above The Line,Brand,print,2318.26,False,False,False,Fall,print_ATL - Above The Line,print_Brand,0.0177408497939445,302935287.2056,7.749003448262794,11.780465236443256,0.0175853177380292,19.52902977038572
ATL - Above The Line,Brand,bvod,4769.38,False,False,True,Fall,bvod_ATL - Above The Line,bvod_Brand,0.1379334478590061,164912760.01200002,8.470181245279564,10.45098448864686,0.1292138523235505,18.920927170903152
ATL - Above The Line,Title,online display,1629.91,False,True,False,Summer,online display_ATL - Above The Line,online display_Title,0.2293360986509227,11583900.7628,7.396893420227862,8.868987444135236,0.2064742664686014,16.265126913150404
ATL - Above The Line,Title,bvod,2504.82,False,False,True,Summer,bvod_ATL - Above The Line,bvod_Title,0.3018826538175533,20783318.1306,7.82637130526256,9.023809568721006,0.2638114120883503,16.849661258050684
ATL - Above The Line,Title,bvod,14105.48,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Title,0.0955491269728478,2082327409.3016,9.554389545262342,11.90244017242038,0.0912557233864261,21.456752052365136
ATL - Above The Line,Brand,digital audio,1443.63,False,False,False,Summer,digital audio_ATL - Above The Line,digital audio_Brand,0.0976340665204485,21345700.8519,7.275608512395439,9.601512486840894,0.093157014789587,16.87636095895946
ATL - Above The Line,Title,cinema,174.75,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.0163210983468758,1871048.25,5.169062530690774,9.278746404640245,0.0161893409056341,14.442009927731808
ATL - Above The Line,Title,online display,74706.58,False,False,False,Spring,online display_ATL - Above The Line,online display_Title,0.6157541367697795,9063801218.7372,11.221336838529812,11.706239218927037,0.4798018054359622,22.927554429687724
ATL - Above The Line,Title,ooh,38439.5,False,False,False,Fall,ooh_ATL - Above The Line,ooh_Title,0.5057466939208561,2921611110.88,10.556866870283717,11.23857335252061,0.4092889173031256,21.795401051712016
ATL - Above The Line,Title,radio,308.19,False,False,False,Summer,radio_ATL - Above The Line,radio_Title,0.0031147909464784,30493563.6876,5.733955974663749,11.502319823447918,0.0031099500348385,17.233026225466126
ATL - Above The Line,Title,cinema,11028.34,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Title,1.0373512051734275,117245039.625,9.308314273648552,9.271647114036874,0.7116505353304555,18.579776666954736
ATL - Above The Line,Title,ctv,1281.01,True,False,False,Fall,ctv_ATL - Above The Line,ctv_Title,0.2145174065868554,7649666.5059,7.156184437762206,8.694935948152983,0.1943468016643868,15.850172741577117
ATL - Above The Line,Brand,paid social,5109.65,False,False,False,Winter,paid social_ATL - Above The Line,paid social_Brand,0.162168947184843,160995823.0335,8.539081876673874,10.358034528295873,0.1502880413076253,18.896888984932225
ATL - Above The Line,Title,cinema,5401.15,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Title,0.1399878547515368,208392516.4385,8.594552301460572,10.560592702573986,0.1310176086229307,19.15493396239323
ATL - Above The Line,Brand,radio,2080.11,False,False,False,Winter,radio_ATL - Above The Line,radio_Brand,0.0523420837288139,82664985.87480001,7.640656684198943,10.590155789998365,0.0510182361048624,18.23030669519179
ATL - Above The Line,Brand,ooh,771.68,False,False,False,Summer,ooh_ATL - Above The Line,ooh_Brand,0.0063552452638936,93700557.2048,6.6498649913380925,11.707052973122533,0.0063351358479219,18.3556147045527
ATL - Above The Line,Title,bvod,913.1,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Title,0.1885035735372445,4423001.614,6.817939974659773,8.485690140347257,0.1726950145761024,15.302329347851872
ATL - Above The Line,Brand,print,607.61,False,False,False,Winter,print_ATL - Above The Line,print_Brand,0.0093052909111347,39675268.148600005,6.411177668481348,11.08672066866142,0.0092622634079921,17.496238608187387
ATL - Above The Line,Brand,radio,707.56,False,False,False,Summer,radio_ATL - Above The Line,radio_Brand,0.0770955686065136,6493773.4120000005,6.563234741501328,9.124640861386146,0.0742681301766465,15.686354493129636
ATL - Above The Line,Brand,digital audio,2813.06,False,True,False,Winter,digital audio_ATL - Above The Line,digital audio_Brand,0.0432522674283085,182957034.0264,7.942383559408645,11.082749134098524,0.0423430139147293,19.024761901963757
ATL - Above The Line,Title,cinema,872.46,False,False,False,Fall,cinema_ATL - Above The Line,cinema_Title,0.0509585315793838,14937370.2108,6.772462335737954,9.748118297213908,0.0497026349597713,16.519376765747705
ATL - Above The Line,Brand,partnership,10876.99,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,0.8925918175588899,132545368.5915,9.29449676069585,9.408112780550496,0.6379472216962445,18.702435556792256
ATL - Above The Line,Brand,tv,46527.46,False,False,False,Fall,tv_ATL - Above The Line,tv_Brand,3.111447112542498,695754886.9544,10.747819447364265,9.61277689855766,1.413775062046189,20.360507983792093
ATL - Above The Line,Brand,ctv,1114.63,False,False,True,Fall,ctv_ATL - Above The Line,ctv_Brand,0.1723507163820003,7208557.428600001,7.017174546750678,8.77465623372399,0.1590108924493762,15.79077954871557
ATL - Above The Line,Brand,tv,4892.29,False,False,False,Winter,tv_ATL - Above The Line,tv_Brand,0.1704058881984894,140455835.7527,8.495620157875354,10.26502271644802,0.1573506016394285,18.76040366816403
ATL - Above The Line,Title,print,7826.17,False,False,False,Fall,print_ATL - Above The Line,print_Title,0.6161751518162444,99401828.6657,8.965356293257228,9.44953127305573,0.4800623402504665,18.414681078556992
ATL - Above The Line,Title,ctv,7444.72,False,False,False,Fall,ctv_ATL - Above The Line,ctv_Title,0.1227226225945378,451618900.4656,8.915394649642883,11.013105390695896,0.115756648448408,19.928349243805005
ATL - Above The Line,Brand,radio,3642.36,False,False,False,Winter,radio_ATL - Above The Line,radio_Brand,0.069528254849126,190811439.1536,8.200661611780355,10.866428255237,0.0672176679376152,19.06679627405731
ATL - Above The Line,Brand,partnership,12134.93,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,0.0809597782029534,1818884999.1134,9.403925753048648,11.917652834349418,0.0778493300119736,21.321489512995875
ATL - Above The Line,Launch,bvod,7583.69,False,False,False,Summer,bvod_ATL - Above The Line,bvod_Launch,0.1904993603290468,301903134.5657,8.933887020808994,10.591886729143624,0.1743728496317816,19.52561678073012
